date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:30:49	81156/81156	---M--	200	added ('OK')	image/png	etag:gvzcDTrxWjBLl8kCJk-oppAMBxFOyH15KDp7QM1wk4g	https://www.mrcooper.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhomebuying-guide-mockup.8b4ba646.png&w=1920&q=75	./mrcooper_website/www.mrcooper.com/_next/homebuying-guide-mockup2a6e.png	(from https://www.mrcooper.com/buy?internal_ref=buy_leftnav)
15:30:50	116204/116204	---MCZ	200	added ('OK')	text/css	etag:W/%221c5ec-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/css/7a249216361de2bd.css	./mrcooper_website/www.mrcooper.com/help-center/_next/static/css/7a249216361de2bd.css	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:30:52	112594/112594	---MCZ	200	added ('OK')	application/javascript	etag:W/%221b7d2-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/chunks/polyfills-42372ed130431b0a.js	./mrcooper_website/www.mrcooper.com/help-center/_next/static/chunks/polyfills-42372ed130431b0a.js	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:30:52	6227/6227	---MCZ	200	added ('OK')	application/javascript	etag:W/%221853-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/chunks/webpack-f46fa9285d47d547.js	./mrcooper_website/www.mrcooper.com/help-center/_next/static/chunks/webpack-f46fa9285d47d547.js	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:30:54	182786/182786	---MCZ	200	added ('OK')	application/javascript	etag:W/%222ca02-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/chunks/framework-d33e0fe36067854f.js	./mrcooper_website/www.mrcooper.com/help-center/_next/static/chunks/framework-d33e0fe36067854f.js	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:30:55	170651/170651	---MCZ	200	added ('OK')	application/javascript	etag:W/%2229a9b-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/chunks/main-016c3f9a4f17920a.js	./mrcooper_website/www.mrcooper.com/help-center/_next/static/chunks/main-016c3f9a4f17920a.js	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:30:55	14783/14783	---MCZ	200	added ('OK')	application/javascript	etag:W/%2239bf-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/chunks/pages/_app-0d14f04a64d99b53.js	./mrcooper_website/www.mrcooper.com/help-center/_next/static/chunks/pages/_app-0d14f04a64d99b53.js	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:30:56	69720/69720	---MCZ	200	added ('OK')	application/javascript	etag:W/%2211058-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/chunks/7e42aecb-c42b3ee1ef89d56f.js	./mrcooper_website/www.mrcooper.com/help-center/_next/static/chunks/7e42aecb-c42b3ee1ef89d56f.js	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:30:57	3881/3881	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f29-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/chunks/03702151-eb3d4e016902c71d.js	./mrcooper_website/www.mrcooper.com/help-center/_next/static/chunks/03702151-eb3d4e016902c71d.js	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:30:58	5172/5172	---MCZ	200	added ('OK')	application/javascript	etag:W/%221434-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/chunks/3b12ce4b-db8641a1e77e7919.js	./mrcooper_website/www.mrcooper.com/help-center/_next/static/chunks/3b12ce4b-db8641a1e77e7919.js	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:30:59	40793/40793	---MCZ	200	added ('OK')	application/javascript	etag:W/%229f59-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/chunks/3492-329fb9aebe3ced95.js	./mrcooper_website/www.mrcooper.com/help-center/_next/static/chunks/3492-329fb9aebe3ced95.js	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:00	65690/65690	---MCZ	200	added ('OK')	application/javascript	etag:W/%221009a-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/chunks/2848-fd32c388d4fe5653.js	./mrcooper_website/www.mrcooper.com/help-center/_next/static/chunks/2848-fd32c388d4fe5653.js	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:02	6845/6845	---MCZ	200	added ('OK')	application/javascript	etag:W/%221abd-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/chunks/5781-de9c883372869fdd.js	./mrcooper_website/www.mrcooper.com/help-center/_next/static/chunks/5781-de9c883372869fdd.js	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:03	12743/12743	---MCZ	200	added ('OK')	application/javascript	etag:W/%2231c7-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/chunks/3619-81a9478be7d5fe71.js	./mrcooper_website/www.mrcooper.com/help-center/_next/static/chunks/3619-81a9478be7d5fe71.js	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:04	656834/656834	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a05c2-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/chunks/7491-d071bad8d668262e.js	./mrcooper_website/www.mrcooper.com/help-center/_next/static/chunks/7491-d071bad8d668262e.js	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:04	18800/18800	---MCZ	200	added ('OK')	application/javascript	etag:W/%224970-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/chunks/pages/index-23057610d7fb0984.js	./mrcooper_website/www.mrcooper.com/help-center/_next/static/chunks/pages/index-23057610d7fb0984.js	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:05	1543/1543	---MCZ	200	added ('OK')	application/javascript	etag:W/%22607-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/nFHogprg_ho1vF7jGgkM2/_buildManifest.js	./mrcooper_website/www.mrcooper.com/help-center/_next/static/nFHogprg_ho1vF7jGgkM2/_buildManifest.js	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:06	77/77	---MCZ	200	added ('OK')	application/javascript	etag:W/%224d-1968f94d550%22	https://www.mrcooper.com/help-center/_next/static/nFHogprg_ho1vF7jGgkM2/_ssgManifest.js	./mrcooper_website/www.mrcooper.com/help-center/_next/static/nFHogprg_ho1vF7jGgkM2/_ssgManifest.js	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:07	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20May%202025%2020:31:07%20GMT	https://www.mrcooper.com/logout	./mrcooper_website/www.mrcooper.com/logout	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:08	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20May%202025%2020:31:08%20GMT	https://www.mrcooper.com/logout	./mrcooper_website/www.mrcooper.com/logout	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:10	116344/116344	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:09%20GMT	https://www.mrcooper.com/help-center/payments	./mrcooper_website/www.mrcooper.com/help-center/payments.html	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:11	113938/113938	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:10%20GMT	https://www.mrcooper.com/help-center/statements	./mrcooper_website/www.mrcooper.com/help-center/statements.html	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:12	124842/124842	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:11%20GMT	https://www.mrcooper.com/help-center/escrow	./mrcooper_website/www.mrcooper.com/help-center/escrow.html	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:13	111590/111590	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:12%20GMT	https://www.mrcooper.com/help-center/new-customer	./mrcooper_website/www.mrcooper.com/help-center/new-customer.html	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:14	116633/116633	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:13%20GMT	https://www.mrcooper.com/help-center/mortgage-assistance	./mrcooper_website/www.mrcooper.com/help-center/mortgage-assistance.html	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:15	108687/108687	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:14%20GMT	https://www.mrcooper.com/help-center/account-help	./mrcooper_website/www.mrcooper.com/help-center/account-help.html	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:16	109148/109148	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:15%20GMT	https://www.mrcooper.com/help-center/homebuying-guide	./mrcooper_website/www.mrcooper.com/help-center/homebuying-guide.html	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:16	61/61	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20May%202025%2020:31:16%20GMT	https://www.mrcooper.com/contact_us?internal_ref=support	./mrcooper_website/www.mrcooper.com/contact_us02f0	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:18	161662/161662	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:17%20GMT	https://www.mrcooper.com/contact-us?internal_ref=support	./mrcooper_website/www.mrcooper.com/contact-us02f0.html	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:19	169493/169493	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:18%20GMT	https://www.mrcooper.com/refinance?internal_ref=support_refinance	./mrcooper_website/www.mrcooper.com/refinance9b2d.html	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:20	185003/185003	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:19%20GMT	https://www.mrcooper.com/video-library	./mrcooper_website/www.mrcooper.com/video-library.html	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:21	173929/173929	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:20%20GMT	https://www.mrcooper.com/help-center/escrow/mortgage-insurance-pmi-mip?internal_ref=support_quicklink	./mrcooper_website/www.mrcooper.com/help-center/escrow/mortgage-insurance-pmi-mipb45b.html	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:22	130099/130099	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:21%20GMT	https://www.mrcooper.com/help-center/payments/why-payment-may-change?internal_ref=support_quicklink	./mrcooper_website/www.mrcooper.com/help-center/payments/why-payment-may-changeb45b.html	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:23	134964/134964	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:22%20GMT	https://www.mrcooper.com/help-center/statements/monthly-statements?internal_ref=support_quicklink	./mrcooper_website/www.mrcooper.com/help-center/statements/monthly-statementsb45b.html	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:24	129765/129765	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:23%20GMT	https://www.mrcooper.com/help-center/statements/paperless-statements?internal_ref=support_quicklink	./mrcooper_website/www.mrcooper.com/help-center/statements/paperless-statementsb45b.html	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:25	137434/137434	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:24%20GMT	https://www.mrcooper.com/help-center/payments/managing-automatic-payments?internal_ref=support_quicklink	./mrcooper_website/www.mrcooper.com/help-center/payments/managing-automatic-paymentsb45b.html	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:26	149211/149211	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:25%20GMT	https://www.mrcooper.com/help-center/mortgage-assistance/mortgage-assistance-solutions?internal_ref=support_quicklink	./mrcooper_website/www.mrcooper.com/help-center/mortgage-assistance/mortgage-assistance-solutionsb45b.html	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:26	707/707	---M--	200	added ('OK')	image/png	etag:iX6Kr2ycpflLUB6dtSqosmeG3PXnyqh3yqPbAHtWAHU	https://www.mrcooper.com/help-center/_next/image?url=%2Fhelp-center%2F_next%2Fstatic%2Fmedia%2Fic-chat.783fa835.png&w=128&q=75	./mrcooper_website/www.mrcooper.com/help-center/_next/ic-chat4e41.png	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:27	173/173	---M--	200	added ('OK')	image/png	etag:doFDDHWjg_CbGal2kxAYEGICY9qSzY0kjUuNDXwbZnk	https://www.mrcooper.com/help-center/_next/image?url=%2Fhelp-center%2F_next%2Fstatic%2Fmedia%2Fic-right-arrow.5051c590.png&w=16&q=75	./mrcooper_website/www.mrcooper.com/help-center/_next/ic-right-arrowc5c5.png	(from https://www.mrcooper.com/help-center?internal_ref=help_center_leftnav)
15:31:29	2030437/2030437	---M-Z	200	added ('OK')	text/css	date:Mon,%2005%20May%202025%2013:14:24%20GMT	https://www.mrcooper.com/assets/application-cf73b6fccafaff6e61e1e105ea8d760ec0a2c32823ccf7261e2fc662c593d19c.css	./mrcooper_website/www.mrcooper.com/assets/application-cf73b6fccafaff6e61e1e105ea8d760ec0a2c32823ccf7261e2fc662c593d19c.css	(from https://www.mrcooper.com/welcome)
15:31:29	102574/102574	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20May%202025%2013:14:24%20GMT	https://www.mrcooper.com/assets/interact_banner-8c4cb535cc5a228e6fc5df8b57446aac05a5bc49f28bfde57ca03ad978fcf15b.js	./mrcooper_website/www.mrcooper.com/assets/interact_banner-8c4cb535cc5a228e6fc5df8b57446aac05a5bc49f28bfde57ca03ad978fcf15b.js	(from https://www.mrcooper.com/welcome)
15:31:30	89477/89477	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Apr%202025%2008:06:25%20GMT	https://www.mrcooper.com/assets/jquery.min-a6ed45d15e46615f8c15931ca254e398a912e770b10122a4435529a1a523180d.js	./mrcooper_website/www.mrcooper.com/assets/jquery.min-a6ed45d15e46615f8c15931ca254e398a912e770b10122a4435529a1a523180d.js	(from https://www.mrcooper.com/welcome)
15:31:31	3974/3974	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Apr%202025%2008:06:25%20GMT	https://www.mrcooper.com/assets/DeviceDetector.min-c92d5c98448974e2ba50160478b9247c3900e42ef26d0f663666bf89c09f868c.js	./mrcooper_website/www.mrcooper.com/assets/DeviceDetector.min-c92d5c98448974e2ba50160478b9247c3900e42ef26d0f663666bf89c09f868c.js	(from https://www.mrcooper.com/welcome)
15:31:33	1948153/1948153	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20May%202025%2013:14:24%20GMT	https://www.mrcooper.com/assets/application-0b9fe910da93b75572c78e97f847cf2f059f4811a8b4449187319e1956557ab6.js	./mrcooper_website/www.mrcooper.com/assets/application-0b9fe910da93b75572c78e97f847cf2f059f4811a8b4449187319e1956557ab6.js	(from https://www.mrcooper.com/welcome)
15:31:33	19170/19170	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20May%202025%2013:14:24%20GMT	https://www.mrcooper.com/assets/animations-db33c60369b6e1d8e2d3a2db5b88d734d407ad6246c11310a13bcda46b061e14.js	./mrcooper_website/www.mrcooper.com/assets/animations-db33c60369b6e1d8e2d3a2db5b88d734d407ad6246c11310a13bcda46b061e14.js	(from https://www.mrcooper.com/welcome)
15:31:34	662/662	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2005%20May%202025%2012:54:16%20GMT	https://www.mrcooper.com/assets/ic-close-blue-f317a98031701d673d1fb9a012740836ef2795dd9c4161f73fccd74effec6188.svg	./mrcooper_website/www.mrcooper.com/assets/ic-close-blue-f317a98031701d673d1fb9a012740836ef2795dd9c4161f73fccd74effec6188.svg	(from https://www.mrcooper.com/welcome)
15:31:35	532/532	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2010%20Apr%202025%2008:06:25%20GMT	https://www.mrcooper.com/assets/icon-failure-round-1b29161ae415fd3f9a93bdaf2d740b758bd2f34f09edd54b6d1eeb3793fc81be.svg	./mrcooper_website/www.mrcooper.com/assets/icon-failure-round-1b29161ae415fd3f9a93bdaf2d740b758bd2f34f09edd54b6d1eeb3793fc81be.svg	(from https://www.mrcooper.com/welcome)
15:31:37	1380793/1380793	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20May%202025%2013:10:19%20GMT	https://www.mrcooper.com/assets/vendor-6e946b740519750114736692d615597ad9079f03a8ede78b8e07893cbf612e0b.js	./mrcooper_website/www.mrcooper.com/assets/vendor-6e946b740519750114736692d615597ad9079f03a8ede78b8e07893cbf612e0b.js	(from https://www.mrcooper.com/welcome)
15:31:37	1981/1981	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20May%202025%2020:31:37%20GMT	https://www.mrcooper.com/'/help-center/statements/monthly-statements'//u003emonthly	./mrcooper_website/www.mrcooper.com/'/help-center/statements/monthly-statements'/u003emonthly	(from https://www.mrcooper.com/welcome)
15:31:38	1987/1987	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20May%202025%2020:31:38%20GMT	https://www.mrcooper.com/'/help-center/statements/paperless-statements'//u003ePaperless//u003c/a//u003e	./mrcooper_website/www.mrcooper.com/'/help-center/statements/paperless-statements'/u003ePaperless/u003c/a/u003e	(from https://www.mrcooper.com/welcome)
15:31:39	78507/78507	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:31:38%20GMT	https://www.mrcooper.com/blog/is-mr-cooper-real-mortgage-company/	./mrcooper_website/www.mrcooper.com/blog/is-mr-cooper-real-mortgage-company/index.html	(from https://www.mrcooper.com/welcome)
15:31:39	1987/1987	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20May%202025%2020:31:39%20GMT	https://www.mrcooper.com/'/contact_us'//u003econtact	./mrcooper_website/www.mrcooper.com/'/contact_us'/u003econtact	(from https://www.mrcooper.com/welcome)
15:31:40	1981/1981	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20May%202025%2020:31:40%20GMT	https://www.mrcooper.com/'/signin'//u003esign	./mrcooper_website/www.mrcooper.com/'/signin'/u003esign	(from https://www.mrcooper.com/welcome)
15:31:41	1981/1981	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20May%202025%2020:31:41%20GMT	https://www.mrcooper.com/'/contact-us'//u003econtact	./mrcooper_website/www.mrcooper.com/'/contact-us'/u003econtact	(from https://www.mrcooper.com/welcome)
15:31:42	1981/1981	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20May%202025%2020:31:42%20GMT	https://www.mrcooper.com/'/help-center/payments/payment-options'//u003epayment	./mrcooper_website/www.mrcooper.com/'/help-center/payments/payment-options'/u003epayment	(from https://www.mrcooper.com/welcome)
15:31:43	1981/1981	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20May%202025%2020:31:43%20GMT	https://www.mrcooper.com/'/help-center/payments/paying-by-phone'//u003eautomated	./mrcooper_website/www.mrcooper.com/'/help-center/payments/paying-by-phone'/u003eautomated	(from https://www.mrcooper.com/welcome)
15:31:44	1981/1981	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20May%202025%2020:31:44%20GMT	https://www.mrcooper.com/'/help-center/payments/making-an-online-payment'//u003eonline,//u003c/a//u003e	./mrcooper_website/www.mrcooper.com/'/help-center/payments/making-an-online-payment'/u003eonline,/u003c/a/u003e	(from https://www.mrcooper.com/welcome)
15:31:45	1981/1981	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20May%202025%2020:31:45%20GMT	https://www.mrcooper.com/'/help-center/payments/western-union-moneygram'//u003eWestern	./mrcooper_website/www.mrcooper.com/'/help-center/payments/western-union-moneygram'/u003eWestern	(from https://www.mrcooper.com/welcome)
15:31:46	1981/1981	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20May%202025%2020:31:46%20GMT	https://www.mrcooper.com/'/help-center/payments/western-union-moneygram'//u003eMoneyGram%c2%ae,//u003c/a//u003e	./mrcooper_website/www.mrcooper.com/'/help-center/payments/western-union-moneygram'/u003eMoneyGram%c2%ae,/u003c/a/u003e	(from https://www.mrcooper.com/welcome)
15:31:47	1981/1981	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20May%202025%2020:31:47%20GMT	https://www.mrcooper.com/'/servicing/payoff_quote_requests/instant'//u003eonline//u003c/a//u003e	./mrcooper_website/www.mrcooper.com/'/servicing/payoff_quote_requests/instant'/u003eonline/u003c/a/u003e	(from https://www.mrcooper.com/welcome)
15:31:48	78410/78410	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Apr%202025%2008:06:25%20GMT	https://www.mrcooper.com/assets/phones-e20bca6b515e1d751064224728754fce81be23d97ed3a121724f9f90c4f744d3.png	./mrcooper_website/www.mrcooper.com/assets/phones-e20bca6b515e1d751064224728754fce81be23d97ed3a121724f9f90c4f744d3.png	(from https://www.mrcooper.com/welcome)
15:31:49	5687/5687	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Apr%202025%2008:06:25%20GMT	https://www.mrcooper.com/assets/google-play-93269ae059a288ccc373235e2548ecbf7cf25f0753a99a7f0b74fcc1bb4b6718.png	./mrcooper_website/www.mrcooper.com/assets/google-play-93269ae059a288ccc373235e2548ecbf7cf25f0753a99a7f0b74fcc1bb4b6718.png	(from https://www.mrcooper.com/welcome)
15:31:50	4960/4960	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Apr%202025%2008:06:25%20GMT	https://www.mrcooper.com/assets/apple-store-7e8075d0a8254466b150ddc3ff522c12b8420c372c184eef6329bf5e4f0accd5.png	./mrcooper_website/www.mrcooper.com/assets/apple-store-7e8075d0a8254466b150ddc3ff522c12b8420c372c184eef6329bf5e4f0accd5.png	(from https://www.mrcooper.com/welcome)
15:31:51	1981/1981	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20May%202025%2020:31:51%20GMT	https://www.mrcooper.com/%22http://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1907/%22	./mrcooper_website/www.mrcooper.com/_http_/www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1907/_	(from https://www.mrcooper.com/welcome)
15:31:52	183761/183761	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20May%202025%2013:14:24%20GMT	https://www.mrcooper.com/assets/find-your-loan-initializer-addd4a47a88e536e45c4a0e544456114a872dac5b9a246e4823cec93c14b84ac.js	./mrcooper_website/www.mrcooper.com/assets/find-your-loan-initializer-addd4a47a88e536e45c4a0e544456114a872dac5b9a246e4823cec93c14b84ac.js	(from https://www.mrcooper.com/welcome)
15:31:53	62954/62954	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20May%202025%2013:14:24%20GMT	https://www.mrcooper.com/assets/welcome-faq-initializer-447c8b5f42ad0b6d9ff5d3c0d4832b2ad79985195bd1a91e0cc96783418f6421.js	./mrcooper_website/www.mrcooper.com/assets/welcome-faq-initializer-447c8b5f42ad0b6d9ff5d3c0d4832b2ad79985195bd1a91e0cc96783418f6421.js	(from https://www.mrcooper.com/welcome)
15:31:54	258/258	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20May%202025%2012:54:15%20GMT	https://www.mrcooper.com/assets/play_vimeo-7c8d703f608385e7f6ed194140285385ccc47d0d0120321becf91fe34796495b.js	./mrcooper_website/www.mrcooper.com/assets/play_vimeo-7c8d703f608385e7f6ed194140285385ccc47d0d0120321becf91fe34796495b.js	(from https://www.mrcooper.com/welcome)
15:31:56	1770550/1770550	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20May%202025%2013:14:24%20GMT	https://www.mrcooper.com/assets/common-components-initializer-a464543507ba2ccc700eee322464d81505a318c106fe42ae3285f20963ac4626.js	./mrcooper_website/www.mrcooper.com/assets/common-components-initializer-a464543507ba2ccc700eee322464d81505a318c106fe42ae3285f20963ac4626.js	(from https://www.mrcooper.com/welcome)
15:31:57	3881/3881	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f29-1967c06b300%22	https://www.mrcooper.com/_next/static/chunks/03702151-cbff979581b5bbb0.js	./mrcooper_website/www.mrcooper.com/_next/static/chunks/03702151-cbff979581b5bbb0.js	(from https://www.mrcooper.com/contact-us)
15:31:57	11802/11802	---MCZ	200	added ('OK')	application/javascript	etag:W/%222e1a-1967c06b300%22	https://www.mrcooper.com/_next/static/chunks/8592-fb0e2a829a256176.js	./mrcooper_website/www.mrcooper.com/_next/static/chunks/8592-fb0e2a829a256176.js	(from https://www.mrcooper.com/contact-us)
15:31:59	17268/17268	---MCZ	200	added ('OK')	application/javascript	etag:W/%224374-196a5586988%22	https://www.mrcooper.com/_next/static/chunks/pages/contact-us-e4d7e98ef98c0b32.js	./mrcooper_website/www.mrcooper.com/_next/static/chunks/pages/contact-us-e4d7e98ef98c0b32.js	(from https://www.mrcooper.com/contact-us)
15:31:59	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20May%202025%2020:31:59%20GMT	https://www.mrcooper.com/logout	./mrcooper_website/www.mrcooper.com/logout	(from https://www.mrcooper.com/contact-us)
15:32:00	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20May%202025%2020:32:00%20GMT	https://www.mrcooper.com/logout	./mrcooper_website/www.mrcooper.com/logout	(from https://www.mrcooper.com/contact-us)
15:32:01	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20May%202025%2020:32:01%20GMT	https://www.mrcooper.com/servicing/payments/onetime/new	./mrcooper_website/www.mrcooper.com/servicing/payments/onetime/new	(from https://www.mrcooper.com/contact-us)
15:32:02	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20May%202025%2020:32:02%20GMT	https://www.mrcooper.com/logout?after_signin_redirect=%2Fservicing%2Fpayments%2Fonetime%2Fnew&logout_redirect=%2Fsignin	./mrcooper_website/www.mrcooper.com/logout65be	(from https://www.mrcooper.com/contact-us)
15:32:03	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20May%202025%2020:32:03%20GMT	https://www.mrcooper.com/servicing/escrow/analysis	./mrcooper_website/www.mrcooper.com/servicing/escrow/analysis	(from https://www.mrcooper.com/contact-us)
15:32:04	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20May%202025%2020:32:04%20GMT	https://www.mrcooper.com/logout?after_signin_redirect=%2Fservicing%2Fescrow%2Fanalysis&logout_redirect=%2Fsignin	./mrcooper_website/www.mrcooper.com/logoutcc59	(from https://www.mrcooper.com/contact-us)
15:32:06	130104/130104	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20May%202025%2020:32:05%20GMT	https://www.mrcooper.com/help-center/payments/why-payment-may-change?internal_ref=search_quicklink	./mrcooper_website/www.mrcooper.com/help-center/payments/why-payment-may-change11f0.html	(from https://www.mrcooper.com/contact-us)
15:32:06	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20May%202025%2020:32:06%20GMT	https://www.mrcooper.com/servicing/statements/tax	./mrcooper_website/www.mrcooper.com/servicing/statements/tax	(from https://www.mrcooper.com/contact-us)
